,nCoeffs,stability,mean_acc,std_acc
0,0.005,-0.00032437032047016965,0.4793333333333334,0.14211643793177223
1,0.01,-0.00033992023017995226,0.358,0.14063508350180637
2,0.02,-0.00025462858535348884,0.41833333333333333,0.14457065193417853
3,0.05,-5.750912422576216e-05,0.5123333333333333,0.14561722804797894
4,0.1,-2.9175737951368176e-05,0.48150000000000004,0.12818107194663025
5,0.25,-0.00024247772622531646,0.5333333333333333,0.13253125756288928
6,0.5,0.0003805119467770064,0.5888333333333333,0.12100066783353558
